multiple decades experience spread across business management sales distribution operations businessstrategy execution,finance
tohr department,finance
village lakhimpur,finance
we leader category sale purchase new used cars also providing loans automobile,finance
please share cvs sayleecomsince 2010 i recruitment performance management key account development proven expertise lateral,finance
experienced csr 45 years experience demonstrated history working banking industry skilled inbanking financial services bancassurance mutual funds teamwork strong support professional diploma,finance
we bangalore based startup enterprise focusing business education skill developmentour vision,finance
over 12 years extensive experience fields sales marketing revenue generation channel managementconducted statistical analysis determine potential growth designed sales performance goals monitored,finance
a professional experience 4 years management trainee accounts finance manager field ofmanufacturing business strategy planning development manufacturing firm working firm given,finance
cross functional exposure marketing finance sales auto finance tractor farm equipment finance credit andrecovery,finance
experienced sales officer field investigator demonstrated history working higher education industryskilled analytical skills strategic planning public speaking training management strong administrative,finance
?offering 6 years experience accounts finance,finance
i already working vehicle finance,finance
entrepreneurial career advisor banking finance creative resourceful driven selfmotivated outgoingcommitted,finance
lmv car finance,finance
a competent professional 16 years experience risk management call centre management debtrecoverylegal settlement client servicing operations currently working zlm avp legal recoveries,finance
sr opreations executive software audit work such as coustmer record check analyisdisbursemrnt approve previous due amount check ms excel ms word work like sufficiant tallyerp9,finance
i krishnat maralei native district sangli known turmeric city maharashtrai completed graduation ba yashawant rao chavan art commerce collage islampur citydistrict,finance
hai i veeresh from tirupurdollar city manufacturing type garments,apparel
experienced merchandiser designer online store clothing womens wear,apparel
dresses made ethically northeast india,apparel
customization tshirtsbagscaps printing material,apparel
offering one stop solutions apparel brands retailers applying arvinds expertise across textile apparelvalue chain provide tailormade sourcing strategies customers devicing manufacturing strategies,apparel
we manufacturer exporters knitted woven garments like t shirts polo t shirts hoodies sweat shirtspromotional t shirts caps baby bodysuits sleep suits etc,apparel
experienced category head demonstrated history working internet industry skilled retailmanagement fashion apparel team management strong marketing professional pgd apparel marketingand merchandising management focused retail fashion brand management nift hyderabad,apparel
offering one stop solutions apparel brands retailers applying arvinds expertise across textile apparelvalue chain provide tailormade sourcing strategies customers devicing manufacturing strategies,apparel
nairobi garment factory apparel branding design garment manufacturer sports apparel manufacturer screenprinting embroidery services t shirt printing direct garment polo shirt branding uniforms school uniforms,apparel
aspiring senior management position hr 20 years continued professional experienceto attain prominent position continuous learning gaining knowledge experience,apparel
being street bike cruiser rider one notices many shortcomings motorcycle apparel learns augment gearwith specific pieces bridge gap left manufacturer rybak riding gear apparel designed bridgethat gap adding key features tweaks derived many years street riding experience,apparel
freelance footwear apparel designerget touch info,apparel
our main objective fashion industry innovative missionis create different road between national international essence style,apparel
immense knowledge field handloom fabrics dress material,apparel
help make world betterspecialties supply chain managment innovation sustainability,apparel
textile dev cotton cloth readymade cloth,apparel
see womans wear please visit us web,apparel
sb associates,apparel
the bilingual isabel fluent spanish comes raa team years customer service experience underher belt love fun runs causerelated walking events one causes near dear heart,apparel
experienced consultant demonstrated history working accounting industry skilled negotiationmicrosoft word accounting team building financial accounting strong consulting professional graduated fromthe institute chartered accountants india,accountant
highly motivated individual fast learner ability understand grasp concepts ease possess widerange skills including leadership problemsolving mentality good communication amiablepersonality,accountant
i worked senior positions major accountancy practices making decision start businessin 1998 i extensive varied experience acting businesses manufacturing design construction sectors,accountant
an enthusiastic semi qualified accountant ca ?inter outgoing personality encountered challengingopportunities hr management operations have penchant working people oriented industry,accountant
for nearly 20 years i looking accounts tax affairs individuals ownermanaged businessesin creative entertainment sectors,accountant
hard working aiming retire wealthy,accountant
offering 8 years career tax accountant cpa qualification currently studying towards cta the taxinstitute i possess skills necessary surpass expectations deep knowledge field,accountant
an enthusiastic semi qualified accountant ca ?inter outgoing personality encountered challengingopportunities hr management operations have penchant working people oriented industry,accountant
hard working aiming retire wealthy,accountant
described clients highly ethical strategic endlessly patient great explaining tax matters laymansterms i enjoy helping people grow creative practices developing clear grasp financial affairs,accountant
?a qualified accounting professional tax consultant 11 years accounting audit experienceworking manager accounts audit charted accountant firms,accountant
?a qualified accounting professional tax consultant 11 years accounting audit experienceworking manager accounts audit charted accountant firms,accountant
irish tax law advisor providing independent objective adviceinternational tax cross border trade,accountant
business taxespersonal taxes,accountant
as featured cpa canada magazine,accountant
i take pride taking active interest working individuals achieve business personal goals i haveexperience wide range industries providing service areas audit tax advisory my background,accountant
experienced tax specialist demonstrated history working accounting industry skilled tax accountspayable account reconciliation auditing accounting strong healthcare services professional graduated govtcollege jalore,accountant
mba accountant extensive corporate shared services center accounting experience pc skills networkenvironment,accountant
experienced proprietor demonstrated history working accounting industry skilled cash flowbudgeting year end accounts sage products tax preparation strong accounting professional aat cimafocused management accountancy demontfort university,accountant
sales tax income taxservice tax pf esi exim regn efiling,accountant
22 years accounting experience 12 years tax experience,accountant
i often first person people meet saige looking towards changes financial management oftheir business,accountant
sincere hard worker,accountant
indira extensive accounting financial experiences developed career spanned awide range industries namely not profit accountant firms school board financial retail her analytical,accountant
goal oriented person,accountant
i mba holder business administrationmanagement i skills accounting financial management andauditing i ten years experience working ngos i worked the access project rwanda eight,accountant
i currently student macewan university pursuit major accounting minor finance after firstexperience volunteering tax clinic i knew thats i wanted through experience i able,accountant
experienced owner demonstrated history working architecture planning industry skilled autocadmixeduse submittals space planning construction management strong business development professional witha barch focused gold medalist final year krvia,architects
we pleased introduce company ?unique designers ?professionally managed company operatingin fields interior designing land scaping vastu since last 1 half years,architects
with 6 years experience sk interiors architects one leading companies india deals ininteriors exteriors we one stop solution kinds interior exterior needs per requirements,architects
swan design architectsfrom inception 2014 swan design architects built reputation innovative design exceptional,architects
as architect i believe design make difference creative solutions achieved i aspire tobe part change we may able change world architecture change world,architects
swan design architectsfrom inception 2014 swan design architects built reputation innovative design exceptional,architects
architecttransportation centres,architects
fijos engineers architects professional consulting contracting organization based thrissur kerala fijosengineers architect one reputed construction company we excellent team architects civil,architects
experienced architect demonstrated history working architecture planning industry skilled healthfacility planning architecture design urban planning feasibility studies mixeduse strong professional outlookwith bachelor architecture focused architecture school planning architecture,architects
ms priyanka chopra post graduate planner architecture background she 35 years experience including15 years experience field architecture focusing designing supervision multistorey buildings she,architects
experienced architect demonstrated history working architecture planning industry skilled landdevelopment home builders interior architecture construction supervision autocad architecture strong arts,architects
manuel currently involved relocation luton town fc and involved rio 2016 nomadic temporaryhandball arena local partner lead architects lopes santos ferreira gomes oficina ao sc paulo,architects
i currently working bechtel india pvt ltd gurugram sincejanuary 2017 before joining bechtel i worked trainee architect,architects
we multiple opportunities across industry verticals ranging mid senior global leadership positions indevops ecommerce software itites kpo semiconductor embedded engineering automobile medical devices,architects
an architecture student surpassed 200 level studio far ample concepts building making andanalyzing very competent using autocad rhino adobe creative suite sketch equally familiar using,architects
im interior designer working startup pune also joined homelane design partner im passionate doingarts crafts,architects
as architect i believe design make difference creative solutions achieved i aspire tobe part change we may able change world architecture change world,architects
architecture studentseeking internship position,architects
achieved successful planning 10 million sqft residencial area mywan structure green buildinginitiatives,architects
communication networking core strengths sonali vivacious pr professional mumbai shestarted enterprenerial journey april 2014 public relations forte ever since churning,public relations
social media public relations consultant delhincr region specailizes social media pr work professionalsand small medium businesses,public relations
adaptable analytical openminded experienced public relations executive demonstrated history workingin public relations communications industry skilled dossier preparation microsoft word excel ppt social,public relations
a seasoned marketing public relations professional 16 years experience crafting marketing prstrategies leading corporates across india south asia extremely well networked media,public relations
i public relations content writing professional i ardent learner believes delivering nothing butthe best i handled top corporate hospitality fashion sports brands so far i good track record ingiving best possible media coverage client currently i working intrasoft technologies,public relations
archer public relations one reputed pr agencies central india 15 years enriching experience archer prspecializes public relations media monitoring services we offer complete pr solutions clients across india,public relations
teamwork public relations leading public relations advisory india extensive experience various sectorsranging healthcare education corporate entertainment we function onestop shop type,public relations
communications professional 20 years extensive experience media relations external internalcommunications crisis management stakeholder relations public affairs public advocacy brand management,public relations
experienced marketing public relations demonstrated history working field media andcommunications domain have extensive network leading news media agencies platforms india andinternationally,public relations
communications professional 20 years extensive experience media relations external internalcommunications crisis management stakeholder relations public affairs public advocacy brand management,public relations
oncall shortterm marketing communications public relations service i provide many businesses fromwriting monthly newsletter articles blog posts social media material planning full communication,public relations
pr social media consultant,public relations
a competent marketing communication professional 6 years exposure across corporate communicationmarketing brand management public relations media planning currently managing corporate communication public relations pinnacle industries limited group companies,public relations
global leadership spotify ?internal external communications including corporate financial communicationsconsumer communications public affairs crisis communications executive communications joined company,public relations
i started career pr professional served various industries like education hospitality art culture ngoecommerce spiritual many now i works independent pr professional willing take projects andretainer clients,public relations
resourceful resultsoriented public relations executive 15 years agency inhouse experience fashionsports entertainment luxury brands proven strengths include written communications published author media,public relations
my career ?ever since i joined it training giant niit still fledgling company always centred aroundstartups i lucky enough managed strategic communications image reputation building,public relations
ronn torossian founder ceo 5w public relations one 15 largest independentlyowned pr firms inthe united states with 20 years experience crafting executing powerful narratives torossian one,public relations
as selfdescribed chatterbox i sometimes think i born phone hand it natural i endedup marketing communications industry i never looked back,public relations
i effective communicator excellent relationship building interpersonal skills 15 years ofprofessional exposure brand strategy public relations corporate communication corporate affairs,public relations
a corporate communications specialist 14 years diverse experience agency corporate forimplementing communication strategies mastery digital communications rural audiences proven history,public relations
a communicator two decades experience straddling business journalism corporate communications via asmall detour filmwriting i fascinated industry today challenges posed converging,public relations
highenergy communications professional 17 years global pr marketing experience spanning smallstartups fortune 100 companies keen ability understand corporate objectives develop relevant global,public relations
specialtiespublic relations corporate communications,public relations
engaged promoting creating intended public image zee yuva zee talkies writing material release tovarious communications media spokerperson media zee yuva zee talkies handling ground level,public relations
specialties travel public relations luxury lifestyle marketing social media marketing hotel marketing hospitalitypublic relations hotel pr,public relations
i currently working press public relations director metropole montecarlo i joined may 2014i international background lived madagascar kenya italy iran singapore worked paris,public relations
an openminded results driven professional strong network business media 10 years workingexperience responsible positions international private institutions,public relations
experienced media relations demonstrated history working public relations communicationsindustry skilled news writing editing feature writing media relations journalism strong media andcommunication professional bachelor arts ba focused boardcast journalism howard university,public relations
i fell love pr i interned entertainment agency los angeles from i grew corporate andagency positions always developing passion creating cultures communication,public relations
"introducing world ?biggest sports brand new
 customers growing region different language 
counselingthe founder world ?largest software
 company transitioned next act one globe ?public relations",public relations
an integrated marketing communications professional i worked diverse subjects sectors beeninvolved across various communication business functions successfully led different campaigns tools across,public relations
as president tc public relations i worked public relations marketing business development morethan 25 years using media relations social media expertise i help clients boost reputations public,public relations
public relations brand communications leader extensive experience understanding importance ofearned media increasingly connected world leading corporate brand communication public relations,public relations
core strengths skills,public relations
experienced marketing and public relations specialist demonstrated history working informationtechnology services industry skilled microsoft excel microsoft word business development social media,public relations
resourceful leader adept developing implementing managing creative integrated marketing communicationsprograms minority markets selfstarting entrepreneur extensive experience community outreach public,public relations
specialties leading large global teams storytelling public affairs influencer programs focused reputationmanagement crisis communications ipos technology servicesproduct launches,public relations
i work consumer business business brands create effective strategies transform companies areperceived media business partners employees consumers as leader advocate employees,public relations
corporate communications professional specializing high performance internal external communicationextensive experience brand pr client agency account manager,public relations
note if havent met real life done businesswork online i probably accept connection requestresultsoriented public relations professional twenty years experience corporate government political,public relations
dear friends i dinesh gada 58 years old budding artist,arts
16 years practical experience design project management various residential commercial projectsskillsinclude concept developmentfeasibility studiesspace planning specification,arts
i passionate advocate education audience engagement participation arts cultural sector seasia europe i designed facilitated delivered arts based programmes events content since 2012,arts
explore authenticity everythingbe inspiredstay creative,arts
specialties arts administration,arts
leaving art school joined fw woolworth training manager immediately joined team design andrefurbishment stores continued painting throughout time two one man shows early 1960s upper street,arts
miriam cabello founded mlc gallery 2004 the inaugural exhibition highlighted conflict iraqi wardisplacement refugees three iraqi artists western sydney selected crosscultural educational,arts
learning growth stability,arts
as art director stephanie integrates analytical approach design programming artistic flair colorand patterns the result truly innovative work tailored exclusively clients,arts
galatiraccom galatis restaurants arts carousel center inc,arts
my first job titan watche company sales executive i handle customer give proper optionaccording continue graduation job 25 year service i quit job good,arts
experienced proprietor demonstrated history working events services industry skilled advertisingmurals event management art direction market research strong entrepreneurship professional,arts
completed graduation postgraduation commerce marian college kuttikkanam immediately thecompletion postgraduation joined axis bank ltd officer operations trivandrum branch teaching,arts
wan computer sceince enginering,arts
i consulting psychologist arts based therapy practitioner drum circle facilitator i work children andgrownups alike various art forms like drawing painting music dance drama stories drum circles subtle,arts
my interest always mechanical nature since young agei love building repairing things any machinery grabs attention i also love designing new things to build part ora machine new gives quite feeling accomplishment repair system others could also feels great,arts
the national centre culture arts ncca king hussein foundation nonprofit nongovernmentalorganization established 1987 her majesty queen noor al hussein mission promote social,arts
key strengths core competencies,arts
i visual artist loves spread happiness sharing art writer illustrator children ?bookshave taught young adults elementary middle school teachersi encourage others embrace opportunities,arts
qualified pilates tutorcommissions pet portraits,arts
airline professional,aviation
i engineer mba iit roorkee jamna lal bjaj institute mumbai i worked siemens india andsiemens germany times group general manageri also worked dsj group coo,aviation
twenty seven years total aviation experience,aviation
nandurnair1991com,aviation
experienced operations safety training manager demonstrated history working airlinesaviationindustry skilled operations management general aviation charter flight operations airports commercial aviationand ground handling,aviation
its game i play win i,aviation
we pleased introduce company swarex shipping aviation pvt ltd head office mumbai withbranch office major air sea ports india providing services related custom clearance freight,aviation
experienced logistics executive domestic demonstrated history working logistics supply chainindustry airlines cargo receiving moving strong business development professional skilled cargo logistics,aviation
its game i play win i,aviation
an adept service industry professional 12 years experience aviation hospitalitya proficient trainer specialised skills grooming make fashion trends soft skills social behavioural,aviation
we make students professionals hoteliers focusing training grooming personal hygienecommunication skills body language intangible service team work hospitality etiquettes we believe value,aviation
experienced chief executive officer demonstrated history working airlinesaviation industry skilled innegotiation business planning operations management airports management strong entrepreneurship,aviation
aviation enthusiast managerial ability,aviation
aviation management,aviation
experienced design engineer demonstrated history working automotive industry skilled solidworkssiemens nx finite element analysis fea manufacturing catia strong engineering professional master ofengineering meng focused computer aided design sri venkateswara college engineering,aviation
being resourceful innovative contribute productively towards organisation well self would helpme build career,aviation
experienced flight operations manager demonstrated history working human resources industry skilledin operations management management time management private airlines team coordination strongoperations professional graduated nehru institute engineering technology,aviation
i enjoy learning newthings assimilate new ideas quickly,aviation
experienced aircraft maintenance engineer demonstrated history working airlinesaviation industryskilled avionics engineering aircraft maintenance airports airworthiness strong engineering professional,aviation
aerobusiness professional independent consultant health promoter,aviation
i ritu royborn india energeticambitious young person developed matured environmentwhich makes differenti believe smart work positive attitude,aviation
an mba graduate specialized aviation management currently employing hr shared services goair india pvtltd focusing data analytics integrated services assisting hr operations,aviation
currently im pursuing mba aviation management completed bba financial management im fresher,aviation
